model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009975048989872448
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009958772992831655
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009896887000650167
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009899548997054808
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009965913006453775
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009965367004042491
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.01002061300096102
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009880318990326487
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00995154000702314
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00990807700145524
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00978663501155097
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009976374989491887
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009907858009682968
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00991472699388396
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009956014007912017
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00985624999157153
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009827057991060428
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009963320000679232
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009956951995263807
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009907376006594859
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010009645993704908
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009917910996591672
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009932524000760168
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010014216997660697
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00988926000718493
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009921518998453394
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010003069997765124
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009900058998027816
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009923839010298252
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009977362991776317
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009949629005859606
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009874498995486647
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009997565997764468
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00997816098970361
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009907129991916008
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009974065003916621
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00996590600698255
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009893883994664066
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010009795994847082
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009987281999201514
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009984135002014227
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009964494995074347
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009965940000256523
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009896547999233007
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010022804999607615
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010020296991569921
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010334710008464754
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009920023003360257
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010045768998679705
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009942174991010688
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009909972999594174
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009915495000313967
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009911058004945517
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009944029996404424
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009946249003405683
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.00995714399323333
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010045022005215287
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009917062008753419
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.009951180007192306
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,2,6,ADS,SepSeq,0.010005924996221438
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017119034004281275
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01714895199984312
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017208521996508352
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017291711003053933
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01713971899880562
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017205327996634878
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017192321000038646
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017085083993151784
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017301178988418542
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01729684299789369
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017199665002408437
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017221821995917708
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017243579000933096
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017308142996625975
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01735351599927526
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01719372099614702
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017079578989068978
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017239440989214927
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017096187992137857
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01720413801376708
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017233512000530027
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01703586700023152
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01718608300143387
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01715162799519021
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017231471996637993
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017311415998847224
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017243677997612394
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01725405598699581
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01712402999692131
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017368524000630714
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017136606009444222
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017091261994210072
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01726022199727595
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01721616899885703
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017170448001706973
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017151867999928072
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.0171796020003967
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017184890995849855
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017164530014269985
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01714120400720276
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017136410999228247
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017290538002271205
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017294829987804405
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017395598988514394
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017234933999134228
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017181208997499198
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017111868000938557
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01732714899117127
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01713269999891054
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017084986000554636
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017332463001366705
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01718582698958926
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017076075993827544
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01720123201084789
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017124329999205656
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017173407002701424
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017362422004225664
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017022061001625843
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.0171388539893087
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017205757001647726
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017264075999264605
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017138580995379016
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.0172831829986535
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.016964555004960857
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017106808998505585
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017299247992923483
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.016971503995591775
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017138643001089804
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017114646994741634
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01717861100041773
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017320985993137583
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017365634004818276
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.029203489000792615
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.0185723749891622
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017241702997125685
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017237200008821674
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.016959920001681894
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017397675997926854
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017133115004980937
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01710743700095918
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017382658988935873
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.0172757440013811
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017122852004831657
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017367651002132334
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017228664000867866
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017049463000148535
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017348162989947014
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017610772003536113
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017175504995975643
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017291495998506434
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01755056499678176
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01799889700487256
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01801515401166398
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.018007798003964126
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.018087901000399143
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.018071650993078947
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017574999001226388
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.01753303200530354
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017676673000096343
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,2,6,Nothing,ADS,0.017593705997569486
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005241967999609187
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005285263003315777
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00515397300478071
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005204707995289937
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005233137009781785
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005026894999900833
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0051577289996203035
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005120165995322168
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0049644380051176995
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00509160099318251
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0050913259910885245
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005042359989602119
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005012969995732419
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005106907003209926
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0050009099941235036
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0050442909996490926
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005131534009706229
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005035462003434077
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005169152005692013
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005284081998979673
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0051772890001302585
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005079071008367464
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005194063007365912
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005158337007742375
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0051243429916212335
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0052095169958192855
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005093958010547794
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005157710998901166
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005211511001107283
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005244652013061568
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005054414999904111
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0052520339959301054
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00527814899396617
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005246067012194544
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005179611005587503
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00518269999884069
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00526088300102856
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005322699988028035
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005214802993577905
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0054198089928831905
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005397478002123535
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005312768000294454
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005207155001698993
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005199688996071927
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005316237002261914
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005293139998684637
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005375755994464271
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005313191999448463
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005409531993791461
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005322523997165263
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005368375001125969
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005328596002073027
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00530156800232362
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005329608000465669
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005215445009525865
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005289006003295071
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005313885994837619
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00526611199893523
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005315936999977566
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005321432006894611
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005253690993413329
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005319792995578609
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0052745279972441494
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005206335001275875
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005281888006720692
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0051928850007243454
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005207373003941029
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005261879006866366
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005205986002692953
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005252449002000503
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005288597007165663
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005369303995394148
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005282986996462569
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005295023001963273
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005283584992866963
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005251468013739213
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005255991010926664
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005310673004714772
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005213840995565988
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.00526240500039421
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005272954003885388
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0052454100077738985
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005279532997519709
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005337879003491253
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005304678998072632
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005318044000887312
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005299897005897947
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.005213841999648139
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0052938299922971055
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,2,6,SepSeq,ADS,0.0053004639921709895
